word,type_word,level,uk_mp3,uk_ogg,us_mp3,us_ogg
so,conjunction,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so__g/so__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/so_/so__g/so__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/so_/so__u/so__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so__u/so__us_1.ogg
so-called,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/so_/so_ca/so_called_1_gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/so_/so_ca/so_called_1_gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/so_/so_ca/so_called_1_us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/so_/so_ca/so_called_1_us_1.ogg
soak,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soa/soak_/soak__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soa/soak_/soak__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soa/soak_/soak__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soa/soak_/soak__us_1.ogg
soap,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soa/soap_/soap__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soa/soap_/soap__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soa/soap_/soap__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soa/soap_/soap__us_1.ogg
soar,verb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soa/soar_/soar__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soa/soar_/soar__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soa/soar_/soar__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soa/soar_/soar__us_1.ogg
soccer,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socce/soccer__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soc/socce/soccer__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socce/soccer__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socce/soccer__us_2.ogg
social,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socia/social__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soc/socia/social__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socia/social__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socia/social__us_1.ogg
socialist,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socia/socialist__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soc/socia/socialist__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socia/socialist__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socia/socialist__us_1.ogg
society,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/socie/society__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soc/socie/society__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/socie/society__us_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/socie/society__us_3.ogg
sock,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soc/sock_/sock__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soc/sock_/sock__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soc/sock_/sock__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soc/sock_/sock__us_1.ogg
soft,adjective,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sof/soft_/soft__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sof/soft_/soft__gb_3.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sof/soft_/soft__us_5.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sof/soft_/soft__us_5.ogg
software,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sof/softw/software__gb_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sof/softw/software__gb_3.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sof/softw/software__us_3.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sof/softw/software__us_3.ogg
soil,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soi/soil_/soil__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soi/soil_/soil__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soi/soil_/soil__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soi/soil_/soil__us_1.ogg
solar,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solar/solar__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solar/solar__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solar/solar__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solar/solar__us_2.ogg
soldier,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/soldi/soldier__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/soldi/soldier__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/soldi/soldier__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/soldi/soldier__us_2.ogg
sole,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/sole_/sole__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/sole_/sole__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/sole_/sole__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/sole_/sole__us_1.ogg
solely,adverb,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solel/solely__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solel/solely__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solel/solely__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solel/solely__us_1.ogg
solicitor,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solic/solicitor__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solic/solicitor__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solic/solicitor__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solic/solicitor__us_1.ogg
solid,adjective,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solid/solid__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solid/solid__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solid/solid__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solid/solid__us_1.ogg
solid,noun,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solid/solid__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solid/solid__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solid/solid__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solid/solid__us_1.ogg
solidarity,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solid/solidarity__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solid/solidarity__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solid/solidarity__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solid/solidarity__us_1.ogg
solo,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solo_/solo__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solo_/solo__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solo_/solo__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solo_/solo__us_1.ogg
solo,noun,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solo_/solo__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solo_/solo__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solo_/solo__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solo_/solo__us_1.ogg
solution,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solut/solution__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solut/solution__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solut/solution__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solut/solution__us_2.ogg
solve,verb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/solve/solve__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/solve/solve__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sol/solve/solve__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sol/solve/solve__us_1_rr.ogg
some,determiner,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/_/_so/_some/_some_1_gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/_/_so/_some/_some_1_gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/some_/some__us_9_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/some_/some__us_9_rr.ogg
some,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/some_/some__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/some_/some__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/some_/some__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/some_/some__us_1_rr.ogg
somebody,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someb/somebody__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/someb/somebody__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/someb/somebody__us_3_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/someb/somebody__us_3_rr.ogg
somehow,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someh/somehow__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/someh/somehow__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/someh/somehow__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/someh/somehow__us_1.ogg
someone,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/someo/someone__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/someo/someone__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/someo/someone__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/someo/someone__us_2.ogg
something,pronoun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/something__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/somet/something__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somet/something__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somet/something__us_2.ogg
sometime,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/sometime__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/somet/sometime__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somet/sometime__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somet/sometime__us_1.ogg
sometimes,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somet/sometimes__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/somet/sometimes__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somet/sometimes__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somet/sometimes__us_2.ogg
somewhat,adverb,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somew/somewhat__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/somew/somewhat__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somew/somewhat__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somew/somewhat__us_1.ogg
somewhere,adverb,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somew/somewhere__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/somew/somewhere__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somew/somewhere__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somew/somewhere__us_2.ogg
somewhere,pronoun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/som/somew/somewhere__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/som/somew/somewhere__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/som/somew/somewhere__us_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/som/somew/somewhere__us_2.ogg
son,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/son/son__/son__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/son/son__/son__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/son/son__/son__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/son/son__/son__us_1.ogg
song,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/son/song_/song__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/son/song_/song__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/son/song_/song_1_us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/son/song_/song_1_us_1.ogg
soon,adverb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/soo/soon_/soon__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/soo/soon_/soon__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/soo/soon_/soon__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/soo/soon_/soon__us_1.ogg
sophisticated,adjective,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sop/sophi/sophisticated__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sop/sophi/sophisticated__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sop/sophi/sophisticated__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sop/sophi/sophisticated__us_1.ogg
sorry,adjective,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sor/sorry/sorry__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sor/sorry/sorry__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sor/sorry/sorry__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sorry/sorry__us_1_rr.ogg
sorry,exclamation,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sor/sorry/sorry__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sor/sorry/sorry__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sor/sorry/sorry__us_1_rr.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sorry/sorry__us_1_rr.ogg
sort,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sough/sought__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sou/sough/sought__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sor/sort_/sort__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sort_/sort__us_1.ogg
sort,verb,b1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sough/sought__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sou/sough/sought__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sor/sort_/sort__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sor/sort_/sort__us_1.ogg
soul,noun,b2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sol/sole_/sole__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sol/sole_/sole__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sou/soul_/soul__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/soul_/soul__us_1.ogg
sound,adjective,c1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sound/sound__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sou/sound/sound__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sou/sound/sound__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/sound/sound__us_1.ogg
sound,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sound/sound__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sou/sound/sound__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sou/sound/sound__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/sound/sound__us_1.ogg
sound,verb,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sound/sound__gb_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sou/sound/sound__gb_1.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sou/sound/sound__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/sound/sound__us_1.ogg
soup,noun,a1,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/soup_/soup__gb_2.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sou/soup_/soup__gb_2.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sou/soup_/soup__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/soup_/soup__us_1.ogg
source,noun,a2,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/s/sou/sourc/source__gb_4.mp3,https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sou/sourc/source__gb_4.ogg,https://www.oxfordlearnersdictionaries.com/media/english/us_pron/s/sou/sourc/source__us_1.mp3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sou/sourc/source__us_1.ogg
